# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Mon May 10 13:21:18 BST 2021 [seed=1620649277382]
# -working /home/mahan/Downloads/alignment_lab/For_publication/alignments/janLC_alignments_logistic.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	external.rate	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
1600000	-40937.5272243285	7.360104645826016	-40944.88732897433	0.35261026699683456	2019.7293569461178	2.4912354811402615	0.8238116266399934	10.415585368289602	2.921539775112185	0.29975846968554815	0.1821916243345377	0.19265664125299423	0.32539326472691915	0.011245100894134571	9.945638454804536E-5	0.0019075050748021568	9.663199296010074E-4	0.8863270941060801	-8.592273186636864E-16	-40944.88732897433	0.0	6.610515108600339
1700000	-40936.50793777802	-0.6718105708785305	-40935.83612720714	0.4638236493585295	2019.6181435637561	3.012099498884438	0.7573326854209207	6.340064311101301	5.4508833042720575	0.2998720500057259	0.1855651636299316	0.19377006721139642	0.32079271915294505	0.4020231135714469	2.044082148427305E-4	0.0017234002624621715	8.67789214235963E-4	0.7773481191366884	3.762889282367313E-16	-40935.83612720714	0.0	0.1585748281827848
1800000	-40951.28470202056	-13.07523678119184	-40938.209465239364	0.6561396279809588	2019.4258275851337	4.152909254369704	0.8896903691412595	2.0528364950873805	5.446275643277561	0.2994066571392655	0.1830947351170076	0.1927102282341952	0.3247883795095302	0.29056422128427273	4.460992862155715E-5	0.001463245693540158	6.121041483431632E-4	0.9247198536386856	1.4932958831654568E-15	-40938.209465239364	0.0	-13.56262876871741
1900000	-40967.33383928424	-25.869901064002168	-40941.46393822024	0.734429723577999	2019.3475374895368	5.181630554347951	1.4531775872704416	4.58759640168538	3.936276366695935	0.2955115281968704	0.18072472208217147	0.19836338459403374	0.3254003651269227	0.0200734509018295	5.239161367594203E-5	7.482175643328729E-4	4.4685580814200873E-4	0.8557372629885744	1.1571258719331205E-15	-40941.46393822024	0.0	-27.402956787071915
2000000	-40993.13089811379	-48.27032189538592	-40944.86057621841	0.6241412094496106	2019.457826003665	7.314952497497847	2.9163248608285417	4.448855364766251	3.7016522073707807	0.29959191880050623	0.18654228784029148	0.19204194687747997	0.3218238464817205	0.2410614394178431	3.922377202671803E-5	7.458887232784156E-4	3.905457057352322E-4	0.8855501740368358	-1.448803879850166E-15	-40944.86057621841	0.0	-49.27892844543217
2100000	-40894.01430659056	53.37165414304465	-40947.385960733605	0.13425880452560573	2019.947708408589	0.998653954225049	0.3248067339728247	19.572268387260372	4.781447810733362	0.2980858365598473	0.18379321661869338	0.19531964734810975	0.32280129947334757	0.8624726532737232	7.174943155043147E-4	0.003251333466063177	0.0022775265694651515	0.6321723423825237	-3.2381906469134836E-15	-40947.385960733605	0.0	56.63220163026549
2200000	-40989.70516654387	-44.6101561922257	-40945.095010351644	0.8665615174581843	2019.2154056956565	7.196640724303388	1.6794453957679691	1.5265366143829309	4.56301946671021	0.2922028833222518	0.1889899539516923	0.19420175301464798	0.324605409711406	0.0029875753970303722	1.0129814858427198E-4	6.147464479983939E-4	3.2288642527824706E-4	0.7086566966161651	3.3664140517382233E-15	-40945.095010351644	0.0	-45.98964863841535
2300000	-40916.53805577944	23.97502386154157	-40940.51307964099	0.21208051181579685	2019.8698867012988	1.7606586466435394	0.4878080564602081	12.484835663822224	4.168590778369514	0.3007844305431352	0.18717140751032613	0.19277400339304765	0.3192701585534892	0.12598345666251703	1.9013148053909567E-4	0.002269211096768225	0.001336915393614548	0.8328462379126221	-2.4742770629052266E-15	-40940.51307964099	0.0	24.31184774979583
2400000	-40901.709129734714	38.316479132843	-40940.02560886756	0.3182080734893973	2019.7637591396253	1.6106612177797275	0.15773959452572267	-0.9608667450827979	3.431828836112274	0.3021721076354087	0.18193186329356995	0.1941083837914514	0.32178764527956794	0.6889012529836073	1.3762519235265382E-4	0.004026938844677995	0.001476938397138516	0.9180702398454127	-3.70795507397419E-15	-40940.02560886756	0.0	39.16010962126479
2500000	-40953.237976421704	-8.38988434308208	-40944.848092078624	0.34545933728077277	2019.736507875834	3.2910920650849804	1.4186933075448052	9.74894348290179	3.0297423280118774	0.2969718836187964	0.18386178346560586	0.19508767210283548	0.3240786608127605	0.07881661146406692	1.2324421593719562E-4	0.0010054824504803631	7.02138735612995E-4	0.7712377317366687	2.4209082103448352E-15	-40944.848092078624	0.0	-9.046938474519447
2600000	-40942.60807350365	5.603186431072006	-40948.211259934724	0.31529241365538985	2019.7666747994592	2.21313081363951	0.8620452859759205	11.998213049442613	4.807963967848492	0.3019398644601684	0.1825189884678105	0.19560276753720948	0.31993837953480997	4.472134369705634	1.265517992117712E-4	0.0017524523872234844	9.204167434703228E-4	0.8520542331503728	3.1999758307316934E-16	-40948.211259934724	0.0	14.619457582344657
2700000	-40946.837928819994	12.402287381597453	-40959.24021620159	0.23627279903877482	2019.845694414076	2.1730546269842335	2.156900591601993	21.66834960805861	4.387268553584088	0.2995330894730516	0.18447628462722432	0.19422867240899297	0.32176195349072895	0.26224056872283324	3.568825708345647E-4	0.0021275829735023072	0.0014248222302158074	0.7044299119246371	6.420502755841423E-16	-40959.24021620159	0.0	14.366988680124447
2800000	-40921.35742992441	27.30551109315779	-40948.66294101757	0.20127770736202738	2019.8806895057526	1.582676861736938	0.1864166173464995	3.9585927967963923	5.5983443394244805	0.3013784177083583	0.18929718164342307	0.19454483927519228	0.31477956137302404	0.8924352813031061	2.2503045702392847E-4	0.0023543730709179186	0.0011860140548067928	0.8136736234494987	2.3834243013347775E-15	-40948.66294101757	0.0	29.2692378624155
2900000	-40904.16149221418	45.56159681334461	-40949.723089027524	0.26325168456009473	2019.8187155285545	1.3682659780365014	0.17198093012912272	3.0036723597214645	3.0953995015047457	0.2929384957949357	0.1820920831940825	0.19766721347861438	0.32730220753236494	0.4088391601227177	1.5416456569085718E-4	0.006107326745770948	0.002203279478416844	0.9342512074910021	3.1413425252684725E-15	-40949.723089027524	0.0	46.2061682633912
3000000	-40953.488123210576	-5.070915092124384	-40948.41720811845	0.26056628440219465	2019.8214009287126	2.9951774496607855	2.2492195339803436	15.192996322675494	4.56550023122408	0.3009478802521248	0.1835582123820279	0.19444894596061008	0.3210449614052345	0.46795097447269096	5.668423482968096E-5	0.0010249297264299238	6.925074355819739E-4	0.8808393196278751	2.8797283052789707E-15	-40948.41720811845	0.0	-4.275476414138028
